Latitude,Longitude,count,zipcode
40.747097898,-73.774456599,9,11364
40.74709789800004,-73.77445659899996,2,11364
40.74709789800005,-73.77445659899996,1,11364
40.747098099,-73.823300964,1,11355
40.74709809900003,-73.82330096399994,1,11355
40.747098103,-73.875844508,94,11373
40.74709810300004,-73.87584450799993,24,11373
40.747099109,-74.0027479,54,10011
40.74709910900003,-74.00274789999997,29,10011
40.747106187,-73.983446953,3,10016
40.74710618700004,-73.98344695299994,1,10016
40.747107362,-73.866930244,12,11368
40.74710919,-73.883842046,52,11373
40.74710919000006,-73.88384204599998,21,11373
40.74711028000007,-73.95007449899998,2,11101
40.747111866,-73.953878387,3,11101
40.74711186600008,-73.95387838699997,1,11101
40.747114344,-73.922653281,3,11104
40.74711434400008,-73.92265328099995,1,11104
40.747117396,-73.7481071,1,11364
40.747126313,-73.973619629,26,10016
40.74712631300008,-73.97361962899998,12,10016
40.747131183,-73.711839993,1,11004
40.747131393,-73.942383694,3,11101
40.74713139300008,-73.94238369399994,2,11101
40.747138674,-73.705040559,3,11004
40.74713867400004,-73.70504055899994,3,11004
40.747140493,-73.8535191,5,11368
40.74714049300008,-73.85351909999997,1,11368
40.747141413,-73.88867806,31,11372
40.74714141300007,-73.88867805999998,2,11372
40.74714141300007,-73.88867805999996,1,11372
40.747144959,-73.892409768,29,11372
40.747144959000025,-73.89240976799994,14,11372
40.747147084,-73.946461857,19,11101
40.74714708400006,-73.94646185699997,6,11101
40.747149095,-73.977502911,2,10016
40.74714909500005,-73.977502911,1,10016
40.747151186000046,-74.00493856699995,2,10011
40.747151432,-73.890540291,8,11372
40.74715143200007,-73.89054029099998,6,11372
40.74715143200008,-73.89054029099998,3,11372
40.747153326,-73.777552947,1,11364
40.747154033,-74.000849564,14,10011
40.74715403300007,-74.00084956399996,5,10011
40.747157338,-73.75646905,1,11364
40.747157676,-73.830060488,3,11355
40.747157721,-73.731924096,1,11362
40.747157984,-73.91087704,14,11377
40.74715798400007,-73.91087703999993,1,11377
40.74715798400008,-73.91087703999993,2,11377
40.747160116,-73.869860655,17,11373
40.74716011600003,-73.86986065499997,19,11373
40.747161358,-73.985496854,17,10001
40.74716135800002,-73.98549685399996,8,10001
40.74716135800003,-73.98549685399996,7,10001
40.747163362,-73.76735022,2,11364
40.74716336200004,-73.76735021999998,1,11364
40.747165366,-73.893694542,20,11372
40.74716536600005,-73.89369454199993,5,11372
40.747165716,-73.862859164,6,11368
40.74716571600004,-73.86285916399999,4,11368
40.747169919,-73.988380448,26,10001
40.74716991900005,-73.98838044799999,17,10001
40.747174611,-73.828523004,11,11355
40.74717461100005,-73.82852300399996,2,11355
40.747181479,-73.99897649,38,10001
40.74718147900006,-73.99897648999998,4,10001
40.74718147900006,-73.99897648999996,4,10001
40.74718874200005,-73.80303610199996,1,11365
40.747190385,-73.888230461,23,11372
40.74719038500008,-73.88823046099996,4,11372
40.74719038500008,-73.88823046099996,4,11372
40.747193942,-73.891958562,28,11372
40.74719394200008,-73.89195856199996,22,11372
40.747195163,-73.853342138,34,11368
40.74719516300007,-73.85334213799997,5,11368
40.74719516300007,-73.85334213799996,10,11368
40.747195381,-73.876973947,37,11373
40.74719538100004,-73.87697394699995,10,11373
40.74719647,-73.754216877,17,11364
40.747198008,-73.902677317,6,11377
40.747198008000055,-73.90267731699998,2,11377
40.747198025000046,-73.78815970499994,1,11365
40.747198831,-73.759233408,10,11364
40.74719883100005,-73.75923340799993,1,11364
40.747198858,-73.903687838,1,11377
40.74720155,-73.882892715,7,11373
40.74720155000005,-73.88289271499998,2,11373
40.74720155000006,-73.88289271499998,1,11373
40.747201797,-73.867897271,5,11368
40.74720179700005,-73.86789727099993,1,11368
40.74720179700006,-73.86789727099993,2,11368
40.747201835,-73.791754275,1,11365
40.747201835000055,-73.79175427499997,1,11365
40.747203838,-73.86032195,1,11368
40.74720383800008,-73.86032194999996,2,11368
40.747207783,-73.781627349,2,11365
40.74720778300008,-73.78162734899996,4,11365
40.747211647,-73.816919924,1,11355
40.74721164700002,-73.81691992399993,4,11355
40.747214384,-73.997099806,24,10001
40.74721438400008,-73.99709980599994,10,10001
40.747218749,-73.863602512,14,11368
40.74721874900007,-73.86360251199994,11,11368
40.74722069,-73.865251827,3,11368
40.74722069000006,-73.86525182699995,3,11368
40.74722080700008,-73.79467752099998,1,11365
40.74722201,-73.923584281,8,11104
40.74722565100007,-73.81537522499997,1,11355
40.747228046,-73.995230338,24,10001
40.74722804600003,-73.99523033799994,7,10001
40.747230975,-73.786679902,4,11365
40.747232115,-73.952597105,5,11101
40.74723211500003,-73.95259710499994,1,11101
40.747236614,-73.887786474,12,11372
40.74723822,-73.971006662,1,10016
40.74723822000004,-73.97100666199998,3,10016
40.747239674,-73.813855791,11,11355
40.74723967400007,-73.81385579099998,4,11355
40.747242131,-73.872018685,7,11373
40.747242131000064,-73.87201868499993,2,11373
40.747244422,-73.99336087,28,10001
40.74724442200005,-73.99336086999993,41,10001
40.747244782,-73.887717889,1,11372
40.747245669,-73.891507352,13,11372
40.74724566900005,-73.89150735199996,3,11372
40.747246696,-73.971984701,30,10016
40.74724669600005,-73.97198470099994,20,10016
40.747248181,-73.802483747,3,11365
40.74724818100003,-73.80248374699994,1,11365
40.747252102,-73.88961261,2,11372
40.74725210200006,-73.88961260999997,1,11372
40.747252949,-73.887649304,19,11372
40.74725294900002,-73.88764930399999,13,11372
40.74725294900002,-73.88764930399998,7,11372
40.74725466,-73.941892761,4,11101
40.74725466000008,-73.94189276099996,2,11101
40.74725521900008,-73.83106354599995,1,11355
40.747257511,-73.898476337,8,11377
40.74725751100004,-73.89847633699996,2,11377
40.74725963,-73.878027661,86,11373
40.74725963000003,-73.87802766099996,24,11373
40.747262405,-73.854421086,1,11368
40.74726240500007,-73.85442108599993,1,11368
40.747266257,-73.9914914,50,10001
40.74726625700004,-73.99149139999997,32,10001
40.747269503,-73.874443891,6,11373
40.74726950300004,-73.87444389099994,1,11373
40.747274466,-73.924046175,3,11104
40.747276194,-73.90762877,34,11377
40.74727619400005,-73.90762876999997,7,11377
40.747276595,-73.856983457,8,11368
40.74727659500007,-73.85698345699996,2,11368
40.747282166,-73.77047522,1,11364
40.747285316,-73.989618319,6,10019
40.747285316000045,-73.98961831899999,5,10019
40.747289736,-73.729689575,3,11362
40.747297446,-73.945187753,9,11101
40.74729744600006,-73.94518775299997,2,11101
40.74729916200005,-73.92831921999993,1,11101
40.747300124,-73.8910417,2,11372
40.74730012400005,-73.89104169999997,1,11372
40.74730012400005,-73.89104169999996,3,11372
40.747301667,-73.912121959,9,11377
40.747301667000045,-73.91212195899993,5,11377
40.747301899,-73.887183659,129,11372
40.74730189900004,-73.88718365899997,96,11372
40.747302722,-73.717934908,6,11004
40.74730272200002,-73.71793490799998,2,11004
40.74730272200002,-73.71793490799996,2,11004
40.74730294,-73.8173708,1,11355
40.74730294000005,-73.81737079999994,2,11355
40.747304818,-73.974045423,6,10016
40.74730481800003,-73.97404542299995,7,10016
40.747307057,-73.828991836,2,11355
40.74730705700006,-73.82899183599993,1,11355
40.747316416,-73.903131879,2,11377
40.74731641600005,-73.90313187899993,1,11377
40.74731775,-73.868485311,21,11373
40.74731775000004,-73.86848531099997,8,11373
40.747318897,-73.896516548,5,11377
40.74731889700007,-73.89651654799998,1,11377
40.74731889700007,-73.89651654799997,2,11377
40.747324217,-73.869344245,6,11373
40.74732421700002,-73.86934424499998,3,11373
40.74732606500004,-73.94197570599994,1,11101
40.747327396,-73.976961498,16,10016
40.74732739600006,-73.97696149799998,12,10016
40.747329667,-73.924511674,1,11104
40.747331059,-73.870542425,10,11373
40.74733105900003,-73.87054242499994,2,11373
40.747334468,-73.716332362,1,11004
40.74733667900006,-73.70411937799997,3,11004
40.747339821,-73.755800711,3,11364
40.747339821000025,-73.75580071099995,1,11364
40.747342615,-73.915489117,3,11104
40.74734261500004,-73.91548911699994,1,11104
40.747342888,-73.955051157,3,11101
40.747345323,-73.801512632,4,11365
40.747345879,-73.879128254,12,11373
40.74734587900008,-73.87912825399997,6,11373
40.747345927,-73.773567937,2,11364
40.7473496,-73.951304994,1,11101
40.747350848,-73.886718013,42,11372
40.747350848000046,-73.88671801299995,15,11372
40.747351834,-73.890576052,6,11372
40.74735183400002,-73.89057605199997,5,11372
40.747352747,-73.832062997,7,11355
40.74735274700004,-73.832062997,1,11355
40.747362553,-74.004411667,9,10011
40.74736255300007,-74.00441166699994,1,10011
40.747365856,-73.867351984,1,11368
40.747365856000044,-73.86735198399998,1,11368
40.747367192,-73.947609346,8,11101
40.74736719200007,-73.94760934599998,4,11101
40.747370781,-73.780738994,1,11365
40.74738207,-73.916903803,11,11104
40.74738207000007,-73.91690380299997,7,11104
40.747384876,-73.924991612,2,11104
40.74738487600007,-73.92499161199999,2,11104
40.747385429,-73.97901501,5,10016
40.74738542900008,-73.97901500999996,3,10016
40.747387985,-73.718006728,4,11004
40.747388215,-73.914056279,26,11377
40.74738821500005,-73.91405627899996,8,11377
40.74738821500006,-73.91405627899996,2,11377
40.74739423100005,-73.81782167799997,1,11355
40.747394918,-73.927821072,2,11101
40.747396583,-73.979996659,15,10016
40.74739658300007,-73.97999665899994,2,10016
40.74739658300008,-73.97999665899994,3,10016
40.747396645,-73.801032478,1,11365
40.747399795,-73.886252366,80,11372
40.74739979500004,-73.88625236599995,42,11372
40.74740021,-73.783236346,1,11365
40.747400789,-74.007952117,3,10011
40.74740078900004,-74.00795211699993,1,10011
40.747401911,-73.862981385,4,11368
40.74740191100005,-73.86298138499996,3,11368
40.747403982,-73.909555809,2,11377
40.747404136,-73.867225592,3,11368
40.747404801,-73.770034497,1,11364
40.747406985,-73.730530005,2,11362
40.747412983,-73.794702192,1,11365
40.747419803,-73.915947365,21,11104
40.74741980300007,-73.91594736499997,8,11104
40.747421471,-73.981097402,18,10178
40.747421471000045,-73.981097402,4,10178
40.747422504,-73.790840501,3,11365
40.74742250400004,-73.79084050099993,1,11365
40.747422828,-73.89310586,18,11372
40.747422828000026,-73.89310585999993,27,11372
40.747431408,-73.913092614,30,11377
40.74743140800007,-73.91309261399994,10,11377
40.74743140800008,-73.91309261399994,11,11377
40.747432574,-73.872971101,21,11373
40.74743257400007,-73.87297110099996,11,11373
40.747436782,-73.943845083,2,11101
40.74743678200008,-73.94384508299999,1,11101
40.747437564,-73.903582831,4,11377
40.747437564000045,-73.90358283099994,1,11377
40.747438266,-73.983201457,43,10016
40.74743826600008,-73.98320145699995,15,10016
40.747439672,-73.867099204,1,11368
40.74744008,-73.925467941,7,11104
40.74744008000005,-73.92546794099997,3,11104
40.747442203,-73.902572298,1,11377
40.74744220300005,-73.90257229799995,1,11377
40.747442699,-73.826093439,101,11435
40.74744269900003,-73.82609343899996,41,11435
40.747443903,-73.984248071,23,10016
40.74744390300003,-73.98424807099997,8,10016
40.747445066,-73.949904623,1,11101
40.747448743,-73.885790327,25,11372
40.747448743000064,-73.88579032699994,10,11372
40.747449094,-73.982194537,21,10016
40.747449094000046,-73.98219453699994,22,10016
40.747451284,-73.779775117,13,11365
40.74745128400008,-73.77977511699999,1,11365
40.747453472,-73.811985715,1,11355
40.747453723,-73.939362663,3,11101
40.74745372300004,-73.93936266299994,2,11101
40.747454463,-73.858769543,30,11368
40.74745446300005,-73.85876954299994,13,11368
40.747455252,-73.889651973,4,11372
40.74745525200007,-73.88965197299996,4,11372
40.747459642,-73.88030459,22,11373
40.74745964200008,-73.88030458999998,22,11373
40.747460223,-73.941315138,6,11101
40.74746022300008,-73.94131513799994,1,11101
40.747460991,-73.868936157,4,11373
40.747460991000025,-73.86893615699995,11,11373
40.747465039,-73.714743828,9,11004
40.74746503900008,-73.71474382799995,7,11004
40.747465786,-73.941459494,1,11101
40.74746578600008,-73.94145949399994,1,11101
40.747466936,-74.00062581,30,10019
40.74746693600008,-74.00062580999997,18,10019
40.747470591,-73.882946377,9,11373
40.74747059100008,-73.88294637699995,7,11373
40.74747086400004,-73.73202749799998,2,11362
40.747471486,-73.985273027,49,10035
40.747471486000045,-73.98527302699993,23,10035
40.747479541,-73.746781214,1,11364
40.747486852,-73.97830039,7,10016
40.74748685200007,-73.97830038999997,8,10016
40.747488629,-73.864359855,33,11368
40.74748862900003,-73.86435985499998,3,11368
40.74748862900003,-73.86435985499996,5,11368
40.747489215,-73.872068737,1,11373
40.74748921500003,-73.87206873699995,5,11373
40.747493418,-73.927326529,1,11101
40.747494713,-73.976402041,10,10016
40.74749471300004,-73.97640204099997,7,10016
40.747494938,-73.885321074,65,11372
40.747494938000045,-73.885321074,14,11372
40.747494938000045,-73.88532107399999,20,11372
40.74749636000007,-73.81645357599997,2,11355
40.747496506,-73.861750511,54,11368
40.74749650600006,-73.86175051099997,26,11368
40.747498003,-73.85624674,26,11368
40.74749800300003,-73.85624673999997,2,11368
40.74749800300003,-73.85624673999996,6,11368
40.74749869,-73.914980046,16,11377
40.74749869000004,-73.91498004599998,6,11377
40.747500165,-73.853604926,9,11368
40.74750016500008,-73.85360492599993,5,11368
40.747500751,-73.925911783,2,11104
40.74750075100008,-73.92591178299993,1,11104
40.747503361,-73.815681224,5,11355
40.74750336100004,-73.81568122399995,1,11355
40.74750532,-73.829424412,2,11355
40.74750532000007,-73.82942441199998,1,11355
40.7475076,-73.762530953,1,11364
40.74750760000006,-73.76253095299995,1,11364
40.747512187,-73.812646003,1,11355
40.74751218700004,-73.81264600299994,2,11355
40.747516932,-73.86048009,14,11368
40.747516932000046,-73.86048008999995,16,11368
40.747519064,-73.87678929,9,11373
40.74751906400007,-73.87678928999998,3,11373
40.74751906400007,-73.87678928999996,2,11373
40.747521791,-73.996876033,73,10001
40.74752179100005,-73.99687603299998,15,10001
40.74752179100005,-73.99687603299996,17,10001
40.747523097,-73.968797814,1,10017
40.747523097000055,-73.96879781399997,1,10017
40.747525053,-73.755135969,9,11364
40.747529234,-73.703216262,1,11004
40.74752923400007,-73.70321626199996,4,11004
40.747531935,-73.758394907,17,11364
40.74753193500004,-73.75839490699997,11,11364
40.747532643,-73.866795861,6,11368
40.747532643000056,-73.86679586099996,4,11368
40.747543198,-73.988308203,10,10001
40.74754319800008,-73.98830820299997,5,10001
40.747543879,-73.884855425,41,11372
40.74754387900003,-73.88485542499996,8,11372
40.747543879000034,-73.88485542499996,4,11372
40.747548015,-73.941235663,1,11101
40.747548469,-73.735917735,2,11362
40.747550279,-73.86543883,9,11368
40.747550279000045,-73.86543882999996,3,11368
40.74755027900005,-73.86543882999997,3,11368
40.747550457,-73.888756775,7,11372
40.747551065,-73.970782767,5,10016
40.747553211,-73.904022966,6,11377
40.74755321100002,-73.90402296599996,1,11377
40.747554565,-73.993137079,48,10001
40.74755456500003,-73.99313707899995,92,10001
40.7475551,-73.9444513,3,11101
40.747555100000056,-73.94445129999998,3,11101
40.747556889,-73.818275972,2,11355
40.74755688900007,-73.81827597199998,1,11355
40.74755875,-73.785819901,3,11365
40.747558750000046,-73.78581990099997,1,11365
40.747568226,-74.007851084,3,10011
40.747568226000055,-74.00785108399998,1,10011
40.747570292,-73.898338718,1,11377
40.747570292000034,-73.89833871799993,3,11377
40.747571174,-73.874212344,19,11373
40.74757117400002,-73.87421234399994,6,11373
40.74757117400002,-73.87421234399993,5,11373
40.747576291,-73.871390072,23,11373
40.74757629100003,-73.87139007199994,6,11373
40.747576897,-73.975640508,1,10168
40.747579028,-73.948699107,9,11101
40.74757902800008,-73.94869910699998,6,11101
40.747581458,-73.8571416,8,11375
40.74758145800007,-73.85714159999996,4,11375
40.74759008,-73.884396999,92,11372
40.74759008000007,-73.884396999,34,11372
40.74759008000007,-73.88439699899999,31,11372
40.74759075,-73.716746312,4,11004
40.74759075000002,-73.71674631199994,1,11004
40.747592708,-73.989394512,5,10001
40.74759270800007,-73.98939451199995,16,10001
40.74759270800007,-73.98939451199993,12,10001
40.747595078,-73.827035,10,11355
40.74759507800008,-73.82703499999997,6,11355
40.747595854,-73.899316727,63,11377
40.747595854000046,-73.89931672699998,18,11377
40.747595915,-73.974734634,20,10016
40.74759591500003,-73.97473463399997,17,10016
40.747597767,-73.868531676,22,11373
40.74759776700005,-73.86853167599996,2,11373
40.74759776700006,-73.86853167599998,5,11373
40.747599333,-73.746336846,2,11364
40.747599726,-73.897483333,1,11377
40.74759972600003,-73.89748333299997,1,11377
40.747604837,-73.772632316,9,11364
40.747615792,-73.897032179,1,11377
40.74761579200003,-73.89703217899995,1,11377
40.747617671,-73.973828759,13,10016
40.74761767100006,-73.97382875899996,10,10016
40.74761767100006,-73.97382875899994,3,10016
40.747622869,-73.866492521,3,11368
40.74762286900005,-73.86649252099994,2,11368
40.747631853,-73.896577415,1,11377
40.74763293500007,-73.76208298399996,1,11364
40.747634506,-73.765526007,1,11364
40.747637404,-73.782387448,2,11365
40.747637508,-73.976737631,12,10016
40.747637508000025,-73.97673763099993,6,10016
40.747638104,-73.863103607,8,11368
40.74763810400003,-73.86310360699997,1,11368
40.747639024,-73.883938566,145,11373
40.74763902400008,-73.88393856599998,54,11373
40.747641216,-73.858859374,20,11368
40.747641216000034,-73.85885937399996,19,11368
40.747642494,-73.89620206,3,11377
40.74764249400005,-73.89620205999995,4,11377
40.747647554,-73.878893119,2,11373
40.747647554000025,-73.87889311899994,3,11373
40.747650179,-73.912027663,9,11377
40.74765017900006,-73.91202766299993,4,11377
40.747657547,-73.775717869,2,11364
40.747663363,-73.870711405,1,11373
40.747667823,-73.853785009,2,11368
40.74766866,-73.94099375,1,11101
40.747668996,-73.793586208,1,11365
40.74766899600007,-73.79358620799998,1,11365
40.74766899600007,-73.79358620799997,1,11365
40.747670568,-73.882563468,5,11373
40.747670568000046,-73.88256346799993,1,11373
40.747671457,-73.863453614,7,11368
40.747672456,-73.811620584,1,11355
40.74767245600003,-73.81162058399997,2,11355
40.747673415,-73.945057519,3,11101
40.74767341500007,-73.945057519,2,11101
40.747680558,-73.830997504,3,11355
40.74768055800007,-73.83099750399998,2,11355
40.747681593,-73.789926599,7,11365
40.747683515,-74.007699518,1,10011
40.74768414,-73.872111671,3,11373
40.74768414000005,-73.87211167099997,1,11373
40.74768517900003,-73.78739303799993,2,11365
40.747686393,-73.90246367,2,11377
40.747690701,-73.883469301,92,11372
40.74769070100007,-73.88346930099993,27,11372
40.74769070100008,-73.88346930099993,23,11372
40.747691114,-73.778882889,8,11365
40.74769111400008,-73.778882889,1,11365
40.747691293,-73.908433009,12,11377
40.74769129300005,-73.90843300899996,1,11377
40.74769129300006,-73.90843300899996,1,11377
40.747692799,-73.978787543,3,10016
40.74769279900005,-73.97878754299995,3,10016
40.747697421,-74.004169884,10,10011
40.747697421000055,-74.00416988399996,8,10011
40.747700688,-73.893798351,9,11372
40.74770068800007,-73.89379835099999,5,11372
40.747703582,-73.829856989,1,11355
40.74770358200004,-73.82985698899995,1,11355
40.747709736,-73.875431939,41,11373
40.74770973600005,-73.87543193899995,13,11373
40.747711174,-73.752323836,30,11364
40.74771117400008,-73.75232383599996,3,11364
40.74771301900006,-73.75446760399996,1,11364
40.747719401,-73.855506409,1,11368
40.747724394,-73.988737647,10,10001
40.74772439400005,-73.98873764699994,2,10001
40.747724526,-73.702313127,1,11040
40.747727515,-74.006320872,23,10011
40.74772751500007,-74.00632087199995,5,10011
40.74772751500007,-74.00632087199993,3,10011
40.747728211,-73.882566976,3,11373
40.74772821100004,-73.88256697599996,1,11373
40.747729682,-73.986839293,206,10001
40.747729682000056,-73.98683929299993,172,10001
40.747730883,-73.87723281,1,11373
40.747735895,-73.706744999,2,11004
40.74774042,-73.947482737,10,11101
40.74774042000007,-73.94748273699997,13,11101
40.747742006,-73.862767752,1,11368
40.74774200600008,-73.86276775199997,1,11368
40.74774200600008,-73.86276775199997,1,11368
40.747742375,-73.883000035,29,11373
40.74774237500003,-73.88300003499995,10,11373
40.74774237500004,-73.88300003499995,7,11373
40.747747085,-73.833328778,11,11355
40.74774708500007,-73.83332877799995,5,11355
40.747748625,-73.866059185,12,11368
40.74774862500004,-73.86605918499998,8,11368
40.747749268,-73.973175472,44,10016
40.747749268000064,-73.973175472,12,10016
40.747749268000064,-73.97317547199998,23,10016
40.747754142,-73.710704054,8,11004
40.74775414200008,-73.71070405399996,1,11004
40.747756963,-73.904795006,4,11377
40.74775696300002,-73.90479500599997,2,11377
40.747758397,-73.827954882,3,11355
40.74775839700004,-73.82795488199997,2,11355
40.747759035,-73.980855502,3,10178
40.74775903500005,-73.98085550199994,3,10178
40.74775903500006,-73.98085550199994,1,10178
40.747760603,-74.002271534,46,10001
40.74776060300008,-74.002271534,9,10001
40.747762941,-73.823699805,4,11355
40.74776294100008,-73.82369980499993,1,11355
40.74776328000007,-73.73503627299993,1,11362
40.747764118,-73.882787064,8,11372
40.74776411800008,-73.88278706399996,1,11372
40.74776411800008,-73.88278706399994,1,11372
40.747769665,-73.70923871,2,11004
40.74776966500008,-73.70923870999997,3,11004
40.747770021,-73.940614712,1,11101
40.747772063,-73.909919823,1,11377
